csv_row_index,merged_row_index,match_flag,recovered_years_joined,Seller Link,Store Name,Year Joined,Total Products,Rating,Review Count,Followers,Total Revenue,Total Review,1 Start,2 Start,3 Start,4 Start,5 Start
626,635,,7,https://tiki.vn/cua-hang/aquaria?source_screen=product_detail&source_engine=organic,Aquaria,2019,136,4.6,11000,3500,41448000,712.0,26.0,11.0,26.0,111.0,538.0
627,636,,5,https://tiki.vn/cua-hang/rockspace-official-store?source_screen=product_detail&source_engine=organic,ROCKSPACE OFFICIAL STORE,2021,62,4.7,534,552,21696315,390.0,4.0,7.0,9.0,50.0,320.0
628,637,,5,https://tiki.vn/cua-hang/bim-mart?source_screen=product_detail&source_engine=organic,Bim Mart,2021,644,4.6,907,358,10034000,216.0,6.0,1.0,5.0,35.0,169.0
629,1045,,4,https://tiki.vn/cua-hang/honda-toan-trung?source_screen=product_detail&source_engine=organic,Hệ Thống Ôtô Xe Máy Toàn Trung,2022,135,0.0,0,0,0,,,,,,
630,639,,7,https://tiki.vn/cua-hang/safarisg?source_screen=product_detail&source_engine=organic,SAFARISG,2019,275,4.3,322,86,1349960,54.0,4.0,0.0,1.0,10.0,39.0
631,640,,4,https://tiki.vn/cua-hang/taka-phu-kien-so?source_screen=product_detail&source_engine=organic,TAKA Phụ Kiện Số,2022,48,4.7,2900,958,76433010,2180.0,55.0,14.0,31.0,239.0,1841.0
632,641,,8,https://tiki.vn/cua-hang/vhfoods?source_screen=product_detail&source_engine=organic,Gạo Vinh Hiển,2018,23,4.6,2000,951,54954000,1759.0,58.0,35.0,54.0,206.0,1406.0
633,642,,5,https://tiki.vn/cua-hang/bitis-official-store?source_screen=product_detail&source_engine=organic,Biti’s Official Store,2021,179,4.8,13000,0,16054000,635.0,8.0,2.0,8.0,62.0,555.0
634,643,,7,https://tiki.vn/cua-hang/nuoc-mam-phu-quoc-hong-hanh?source_screen=product_detail&source_engine=organic,NƯỚC MẮM PHÚ QUỐC HỒNG HẠNH,2019,19,4.8,358,0,806256,355.0,7.0,4.0,2.0,34.0,308.0
635,644,,7,https://tiki.vn/cua-hang/balo-no1?source_screen=product_detail&source_engine=organic,Balo Tien Backpack,2019,65,4.6,29,28,0,9.0,0.0,0.0,0.0,2.0,7.0
636,645,,2,https://tiki.vn/cua-hang/dat-ca-phe?source_screen=product_detail&source_engine=organic,Đất Cà Phê,2024,8,4.6,7,6,830700,8.0,0.0,1.0,0.0,0.0,7.0
637,646,,7,https://tiki.vn/cua-hang/ilota?source_screen=product_detail&source_engine=organic,ILOTA,2019,41,4.7,346,167,3196000,333.0,4.0,4.0,4.0,48.0,273.0
638,647,,5,https://tiki.vn/cua-hang/winshop36?source_screen=product_detail&source_engine=organic,WINSHOP36,2021,64,4.5,1300,93,1653000,834.0,52.0,18.0,37.0,98.0,629.0
639,648,,5,https://tiki.vn/cua-hang/thao-huynh-fashion?source_screen=product_detail&source_engine=organic,Thao Huynh Fashion,2021,227,4.7,27,0,137000,,,,,,
640,649,,8,https://tiki.vn/cua-hang/gufoods?source_screen=product_detail&source_engine=organic,GUfoods,2018,20,4.7,15000,8300,54004300,2653.0,17.0,6.0,63.0,311.0,2256.0
641,650,,6,https://tiki.vn/cua-hang/bach-hoa-xanh18?source_screen=product_detail&source_engine=organic,Bách hóa xanh18,2020,23,4.8,103,9,675000,64.0,0.0,0.0,0.0,7.0,57.0
642,651,,8,https://tiki.vn/cua-hang/nong-san-sach-mart?source_screen=product_detail&source_engine=organic,Nông Sản Sạch Mart,2018,14,4.6,297,140,0,83.0,2.0,0.0,4.0,19.0,58.0
643,652,,4,https://tiki.vn/cua-hang/shop-my-pham-nga?source_screen=product_detail&source_engine=organic,Shop Mỹ Phẩm Nga,2022,251,4.7,89,56,6882000,45.0,0.0,0.0,2.0,13.0,30.0
644,653,,5,https://tiki.vn/cua-hang/may-in-a0?source_screen=product_detail&source_engine=organic,Máy in A0,2021,90,4.8,97,0,2077000,21.0,0.0,0.0,0.0,1.0,20.0
645,654,,7,https://tiki.vn/cua-hang/vnb-store?source_screen=product_detail&source_engine=organic,VNB STORE,2019,119,4.7,2900,499,20041310,754.0,13.0,3.0,15.0,78.0,645.0
646,655,,8,https://tiki.vn/cua-hang/phu-kien-remy?source_screen=product_detail&source_engine=organic,Phụ Kiện Remy,2018,264,4.3,1000,258,11878210,430.0,39.0,8.0,20.0,70.0,293.0
647,656,,6,https://tiki.vn/cua-hang/cherry-sweet?source_screen=product_detail&source_engine=organic,Cherry Sweet,2020,17,4.0,2100,374,936000,4.0,0.0,1.0,0.0,1.0,2.0
648,657,,8,https://tiki.vn/cua-hang/sumika-official-store-?source_screen=product_detail&source_engine=organic,SUMIKA Official Store,2018,93,4.6,8400,3100,49155600,4910.0,101.0,58.0,202.0,920.0,3629.0
649,658,,8,https://tiki.vn/cua-hang/vietgemstones?source_screen=product_detail&source_engine=organic,VietGemstones,2018,263,4.6,185,172,0,81.0,0.0,0.0,6.0,7.0,68.0
650,659,,5,https://tiki.vn/cua-hang/kinghomesg?source_screen=product_detail&source_engine=organic,KingHomeSG,2021,76,4.6,159,0,10119000,103.0,4.0,4.0,1.0,12.0,82.0
651,660,,9,https://tiki.vn/cua-hang/duc-thanh-auto?source_screen=product_detail&source_engine=organic,Duc Thanh Auto,2017,200,4.5,2900,255,7101000,2031.0,74.0,32.0,97.0,340.0,1488.0
652,661,,5,https://tiki.vn/cua-hang/tam-nuoc-sai-gon?source_screen=product_detail&source_engine=organic,Tăm nước Sài Gòn,2021,56,4.7,1600,836,27039941,1358.0,24.0,9.0,25.0,189.0,1111.0
653,662,,5,https://tiki.vn/cua-hang/habeco-bia-ha-noi?source_screen=product_detail&source_engine=organic,HABECO BIA HÀ NỘI,2021,20,4.9,1600,2600,1217000,694.0,10.0,0.0,7.0,45.0,632.0
654,663,,4,https://tiki.vn/cua-hang/kalaa?source_screen=product_detail&source_engine=organic,kalaa,2022,32,4.7,628,390,2819200,394.0,10.0,9.0,5.0,44.0,326.0
655,664,,2,https://tiki.vn/cua-hang/2nhktech?source_screen=product_detail&source_engine=organic,2nhktech,2024,23,4.6,16,1,2771370,17.0,1.0,0.0,0.0,2.0,14.0
656,665,,6,https://tiki.vn/cua-hang/storageshop?source_screen=product_detail&source_engine=organic,StorageShop,2020,87,4.8,46,0,6452969,27.0,1.0,1.0,0.0,2.0,23.0
657,666,,5,https://tiki.vn/cua-hang/adz-store?source_screen=product_detail&source_engine=organic,ADZ Store,2021,320,4.4,145,10,5382098,90.0,10.0,1.0,3.0,15.0,61.0
658,667,,7,https://tiki.vn/cua-hang/bao-long-electric?source_screen=product_detail&source_engine=organic,BẢO LONG ELECTRIC,2019,137,4.6,427,0,15674400,360.0,11.0,7.0,14.0,55.0,273.0
659,668,,8,https://tiki.vn/cua-hang/cua-hang-kahchan?source_screen=product_detail&source_engine=organic,Cửa hàng Kahchan,2018,19,4.1,28,16,0,23.0,2.0,0.0,0.0,5.0,16.0
660,669,,5,https://tiki.vn/cua-hang/dien-may-xanh-official?source_screen=product_detail&source_engine=organic,Điện Máy Xanh Official,2021,415,4.8,4400,4500,4248000,,,,,,
661,670,,6,https://tiki.vn/cua-hang/eyewear-house?source_screen=product_detail&source_engine=organic,Eyewear House,2020,33,4.6,246,72,610000,199.0,6.0,2.0,3.0,37.0,151.0
662,671,,7,https://tiki.vn/cua-hang/seika?source_screen=product_detail&source_engine=organic,Phi Trường,2019,57,4.2,44,14,19648000,32.0,4.0,1.0,1.0,3.0,23.0
663,672,,8,https://tiki.vn/cua-hang/karcher-vietnam?source_screen=product_detail&source_engine=organic,KARCHER VIETNAM,2018,92,4.7,1100,2100,16151000,542.0,19.0,5.0,13.0,70.0,435.0
664,673,,3,https://tiki.vn/cua-hang/nong-san-huu-co-tue-tam?source_screen=product_detail&source_engine=organic,Nông Sản Hữu Cơ Tuệ Tâm,2023,193,4.5,142,16,10419000,122.0,4.0,5.0,4.0,15.0,94.0
665,674,,5,https://tiki.vn/cua-hang/vua-co-tranh-anh-dinh-dung?source_screen=product_detail&source_engine=organic,Vua cờ Tranh ảnh Đình Dũng,2021,2000,4.6,131,85,22242000,100.0,1.0,1.0,3.0,13.0,82.0
666,675,,7,https://tiki.vn/cua-hang/phu-sport?source_screen=product_detail&source_engine=organic,PHU SPORT,2019,158,4.5,549,464,36400000,284.0,11.0,1.0,4.0,45.0,223.0
667,676,,7,https://tiki.vn/cua-hang/viet-healthy-hcm?source_screen=product_detail&source_engine=organic,Viet Healthy HCM,2019,55,4.8,499,164,2865000,399.0,6.0,3.0,3.0,47.0,340.0
668,677,,6,https://tiki.vn/cua-hang/shop-moi-truong-lan-anh?source_screen=product_detail&source_engine=organic,Kitimop Official Store,2020,17,4.5,8200,3600,2160000,2143.0,117.0,54.0,100.0,434.0,1438.0
669,678,,5,https://tiki.vn/cua-hang/thiet-bi-nha-bep-kz?source_screen=product_detail&source_engine=organic,Thiết bị nhà bếp KZ,2021,30,3.8,25,0,160000,21.0,4.0,1.0,0.0,6.0,10.0
670,679,,5,https://tiki.vn/cua-hang/xe-may-hung-phat?source_screen=product_detail&source_engine=organic,XE MÁY HƯNG PHÁT,2021,1,0.0,0,13,0,,,,,,
671,680,,8,https://tiki.vn/cua-hang/vi-tinh-bao-an?source_screen=product_detail&source_engine=organic,Vi Tính Bảo An,2018,39,4.7,168,172,0,37.0,0.0,0.0,0.0,3.0,34.0
672,681,,4,https://tiki.vn/cua-hang/cong-nghe-dien-tu-88?source_screen=product_detail&source_engine=organic,Công Nghệ Điện Tử 88,2022,79,4.9,1200,58,6258610,863.0,13.0,1.0,5.0,20.0,824.0
673,682,,8,https://tiki.vn/cua-hang/nh-fashion?source_screen=product_detail&source_engine=organic,Haint Boutique Official,2018,747,3.8,3100,1800,6001000,849.0,80.0,32.0,92.0,169.0,476.0
674,683,,7,https://tiki.vn/cua-hang/omi-pharma?source_screen=product_detail&source_engine=organic,Omi Pharma,2019,352,4.7,431,411,8045000,188.0,5.0,2.0,3.0,21.0,157.0
675,684,,5,https://tiki.vn/cua-hang/nitorishop?source_screen=product_detail&source_engine=organic,NITORISHOP,2021,8,4.6,17,0,0,4.0,0.0,0.0,0.0,2.0,2.0
676,685,,8,https://tiki.vn/cua-hang/xuanhongmobile?source_screen=product_detail&source_engine=organic,xuanhongmobile,2018,19,4.5,204,232,5990000,5.0,0.0,0.0,0.0,0.0,5.0
677,686,,5,https://tiki.vn/cua-hang/a-bao-store-88?source_screen=product_detail&source_engine=organic,A Bảo Store 88,2021,28,4.3,208,26,0,,,,,,
678,687,,6,https://tiki.vn/cua-hang/mi-hoang-gia?source_screen=product_detail&source_engine=organic,Mi Hoàng Gia,2020,44,4.7,6900,4200,77995000,629.0,24.0,5.0,10.0,82.0,508.0
679,688,,2,https://tiki.vn/cua-hang/klt-helmet?source_screen=product_detail&source_engine=organic,KLT HELMET,2024,36,4.4,5,2,829300,,,,,,
680,689,,8,https://tiki.vn/cua-hang/lyly-shop?source_screen=product_detail&source_engine=organic,Lyly Shop,2018,282,4.3,993,83,10289000,56.0,6.0,1.0,0.0,15.0,34.0
681,690,,7,https://tiki.vn/cua-hang/shopthoitranganhnguyen?source_screen=product_detail&source_engine=organic,shopthoitranganhnguyen,2019,120,4.4,1800,253,10906000,348.0,10.0,4.0,24.0,65.0,245.0
682,691,,4,https://tiki.vn/cua-hang/ong-bau-ca-phe?source_screen=product_detail&source_engine=organic,Ông Bầu Cà Phê,2022,32,4.8,98,71,1198000,,,,,,
683,692,,7,https://tiki.vn/cua-hang/namquynhshop?source_screen=product_detail&source_engine=organic,Namquynhshop,2019,26,4.5,2500,119,315000,45.0,0.0,0.0,0.0,6.0,39.0
684,693,,5,https://tiki.vn/cua-hang/retro21?source_screen=product_detail&source_engine=organic,Retro21,2021,424,4.2,2400,819,10929110,278.0,16.0,16.0,13.0,54.0,179.0
685,694,,8,https://tiki.vn/cua-hang/phu-kien-cuoi-giang?source_screen=product_detail&source_engine=organic,Phụ kiện cưới Giang,2018,1409,4.5,304,0,7816000,129.0,8.0,1.0,6.0,23.0,91.0
686,695,,7,https://tiki.vn/cua-hang/ogatea?source_screen=product_detail&source_engine=organic,ogatea,2019,14,4.6,65,21,0,64.0,1.0,1.0,3.0,11.0,48.0
687,696,,6,https://tiki.vn/cua-hang/homemark-official-store?source_screen=product_detail&source_engine=organic,Homemark Official Store,2020,19,4.7,719,561,5211000,348.0,6.0,4.0,8.0,58.0,272.0
688,697,,9,https://tiki.vn/cua-hang/praza?source_screen=product_detail&source_engine=organic,Praza,2017,63,4.4,6700,1900,1118000,3028.0,63.0,50.0,167.0,599.0,2149.0
689,698,,8,https://tiki.vn/cua-hang/zamboo-official-store?source_screen=product_detail&source_engine=organic,Zamboo Official Store,2018,18,4.6,153,149,7020000,108.0,5.0,0.0,3.0,17.0,83.0
690,699,,6,https://tiki.vn/cua-hang/vando-official-store?source_screen=product_detail&source_engine=organic,Vando Official Store,2020,65,4.5,8600,6600,28137340,5249.0,157.0,88.0,197.0,941.0,3866.0
691,700,,7,https://tiki.vn/cua-hang/vt-mart-hang-nhap-khau?source_screen=product_detail&source_engine=organic,VT Mart Hàng nhập khẩu,2019,108,4.5,183,72,837000,118.0,3.0,2.0,4.0,14.0,95.0
692,701,,8,https://tiki.vn/cua-hang/xp-pen-viet-nam?source_screen=product_detail&source_engine=organic,XP-PEN VIỆT NAM,2018,153,4.7,703,573,44476464,67.0,2.0,1.0,2.0,7.0,55.0
693,702,,7,https://tiki.vn/cua-hang/sachstea-corporation?source_screen=product_detail&source_engine=organic,sachstea.officialstore,2019,30,4.8,121,92,255787,58.0,2.0,0.0,0.0,4.0,52.0
694,703,,8,https://tiki.vn/cua-hang/metaking-ltd?source_screen=product_detail&source_engine=organic,METAKING LTD,2018,131,4.8,41,0,11378300,27.0,0.0,0.0,2.0,4.0,21.0
695,704,,6,https://tiki.vn/cua-hang/bach-hoa-mimi?source_screen=product_detail&source_engine=organic,Bách hóa Mimi,2020,24,4.5,90,0,1976000,7.0,2.0,0.0,0.0,0.0,5.0
696,705,,2,https://tiki.vn/cua-hang/cong-nghe-truong-thinh?source_screen=product_detail&source_engine=organic,CÔNG NGHỆ TRƯỜNG THỊNH,2024,208,4.3,3,0,1006000,,,,,,
697,706,,5,https://tiki.vn/cua-hang/cv-official-store?source_screen=product_detail&source_engine=organic,CV Official Store,2021,8,4.2,355,66,0,55.0,9.0,2.0,2.0,8.0,34.0
698,707,,7,https://tiki.vn/cua-hang/cua-hang-kinh-mat-va-thoi-trang?source_screen=product_detail&source_engine=organic,KAMI NACHI OFFICIAL,2019,147,4.8,213,72,1875000,179.0,2.0,0.0,0.0,25.0,152.0
699,708,,7,https://tiki.vn/cua-hang/monoport-viet-nam?source_screen=product_detail&source_engine=organic,SORA SHOP,2019,9,4.5,42,14,1430000,29.0,1.0,0.0,2.0,5.0,21.0
700,710,,6,https://tiki.vn/cua-hang/shop-me-va-be-unmei?source_screen=product_detail&source_engine=organic,Shop Mẹ Và Bé UnMei,2020,676,4.8,3600,2800,111590500,2392.0,23.0,14.0,32.0,269.0,2054.0
701,712,,5,https://tiki.vn/cua-hang/v-food?source_screen=product_detail&source_engine=organic,V FOOD,2021,8,4.8,127,36,200000,127.0,3.0,0.0,3.0,11.0,110.0
702,713,,7,https://tiki.vn/cua-hang/robin?source_screen=product_detail&source_engine=organic,Robin,2019,3,4.1,2200,0,0,177.0,4.0,1.0,8.0,35.0,129.0
703,894,,5,https://tiki.vn/cua-hang/shop-cyvyle?source_screen=product_detail&source_engine=organic,Shop Cyvyle,2021,2,0.0,0,0,0,,,,,,
704,716,,6,https://tiki.vn/cua-hang/gextech?source_screen=product_detail&source_engine=organic,GEXTECH,2020,42,4.5,12000,1600,582833470,5056.0,195.0,80.0,178.0,658.0,3945.0
705,717,,7,https://tiki.vn/cua-hang/bop-nit-da-kim-bao?source_screen=product_detail&source_engine=organic,Bóp Nịt Da Kim Bảo,2019,96,4.3,51,14,490000,6.0,1.0,1.0,0.0,0.0,4.0
706,718,,7,https://tiki.vn/cua-hang/luxuryshop?source_screen=product_detail&source_engine=organic,LUXURYSHOP,2019,63,4.5,208,104,242306794,163.0,2.0,1.0,2.0,41.0,117.0
707,719,,5,https://tiki.vn/cua-hang/gia-dung-an-khang?source_screen=product_detail&source_engine=organic,Gia Dụng An Khang,2021,148,4.6,830,180,20448000,516.0,16.0,16.0,17.0,75.0,392.0
708,720,,8,https://tiki.vn/cua-hang/simplecarry?source_screen=product_detail&source_engine=organic,SIMPLECARRY,2018,46,4.7,59,16,0,25.0,0.0,0.0,1.0,7.0,17.0
709,721,,7,https://tiki.vn/cua-hang/ciscoshop?source_screen=product_detail&source_engine=organic,CISCOSHOP,2019,13,4.8,12,38,0,,,,,,
710,722,,9,https://tiki.vn/cua-hang/dau-den?source_screen=product_detail&source_engine=organic,Dâu Đen,2017,272,4.6,3800,2100,86950731,926.0,36.0,15.0,22.0,120.0,733.0
711,723,,5,https://tiki.vn/cua-hang/topbag-vali-balo-tui?source_screen=product_detail&source_engine=organic,TOPBAG Vali Balo Túi,2021,41,4.8,142,0,5192000,41.0,0.0,0.0,0.0,5.0,36.0
712,724,,4,https://tiki.vn/cua-hang/xuong-sx-nem?source_screen=product_detail&source_engine=organic,Xưởng SX Nệm,2022,56,4.6,583,279,7529000,111.0,7.0,0.0,4.0,14.0,86.0
713,725,,9,https://tiki.vn/cua-hang/store-hoang-gia?source_screen=product_detail&source_engine=organic,Store HOÀNG GIA,2017,32,4.5,140,39,0,21.0,1.0,0.0,1.0,4.0,15.0
714,726,,5,https://tiki.vn/cua-hang/imou-store?source_screen=product_detail&source_engine=organic,IMOU Store,2021,155,4.8,837,1000,39289766,250.0,7.0,3.0,0.0,21.0,219.0
715,727,,8,https://tiki.vn/cua-hang/nn-case?source_screen=product_detail&source_engine=organic,OLSG Case,2018,2000,4.5,3800,1400,842000,907.0,34.0,14.0,25.0,153.0,681.0
716,728,,7,https://tiki.vn/cua-hang/phukienthoitrangdk?source_screen=product_detail&source_engine=organic,phukienthoitrangdk,2019,75,2.0,8,0,186000,1.0,0.0,0.0,0.0,0.0,1.0
717,729,,7,https://tiki.vn/cua-hang/dien-gia-dung-uss?source_screen=product_detail&source_engine=organic,Điện Gia dụng USS,2019,9,4.2,112,0,168435000,123.0,7.0,7.0,14.0,16.0,79.0
718,730,,2,https://tiki.vn/cua-hang/lam-vi-racing?source_screen=product_detail&source_engine=organic,Lâm Vi Racing,2024,14,4.8,12,13,770000,4.0,0.0,0.0,0.0,1.0,3.0
719,731,,6,https://tiki.vn/cua-hang/tahawa-nhat-ban?source_screen=product_detail&source_engine=organic,TAHAWA,2020,52,4.2,21,17,0,7.0,1.0,0.0,0.0,0.0,6.0
720,732,,8,https://tiki.vn/cua-hang/dh-foods?source_screen=product_detail&source_engine=organic,Dh Foods,2018,86,4.8,6000,4300,2164600,3714.0,25.0,7.0,34.0,357.0,3291.0
721,733,,8,https://tiki.vn/cua-hang/toc-do-247?source_screen=product_detail&source_engine=organic,Tốc Độ 247,2018,477,4.5,5000,1600,26375000,3153.0,101.0,50.0,141.0,608.0,2253.0
722,734,,7,https://tiki.vn/cua-hang/shop-hg?source_screen=product_detail&source_engine=organic,Shop HG,2019,319,4.0,2300,418,18406580,174.0,10.0,9.0,11.0,37.0,107.0
723,735,,7,https://tiki.vn/cua-hang/phu-kien-giay-buybox?source_screen=product_detail&source_engine=organic,Phụ Kiện Giày buybox,2019,125,4.5,5500,670,4440503,4713.0,100.0,74.0,286.0,986.0,3267.0
724,736,,8,https://tiki.vn/cua-hang/tinh-dau-xit-phong-duoi-muoi-24care?source_screen=product_detail&source_engine=organic,Tinh Dầu PK,2018,88,4.9,9000,1500,4410000,5725.0,43.0,16.0,54.0,326.0,5286.0
725,737,,4,https://tiki.vn/cua-hang/79road-shop?source_screen=product_detail&source_engine=organic,79Road Shop,2022,3,0.0,0,0,0,,,,,,
726,738,,7,https://tiki.vn/cua-hang/shop-sieu-thi-thung-rac?source_screen=product_detail&source_engine=organic,KENZIO,2019,42,4.6,827,0,2079000,308.0,2.0,2.0,5.0,46.0,253.0
727,739,,8,https://tiki.vn/cua-hang/npp-hang-thai-lan?source_screen=product_detail&source_engine=organic,NPP hàng Thái Lan,2018,28,4.7,123,23,62000,33.0,1.0,0.0,0.0,3.0,29.0
728,740,,7,https://tiki.vn/cua-hang/vacimall?source_screen=product_detail&source_engine=organic,Vacimall,2019,15,4.0,513,59,220000,17.0,1.0,0.0,1.0,5.0,10.0
729,741,,4,https://tiki.vn/cua-hang/eyecenter?source_screen=product_detail&source_engine=organic,eyecenter,2022,40,5.0,3,0,0,3.0,0.0,0.0,0.0,0.0,3.0
730,742,,8,https://tiki.vn/cua-hang/nhang-xanh?source_screen=product_detail&source_engine=organic,Nhang Xanh,2018,13,4.6,789,0,4113000,373.0,12.0,4.0,7.0,49.0,301.0
731,743,,6,https://tiki.vn/cua-hang/titanstore?source_screen=product_detail&source_engine=organic,TITANSTORE,2020,74,4.4,4100,1000,10677000,1206.0,19.0,8.0,19.0,187.0,973.0
732,744,,9,https://tiki.vn/cua-hang/tuyen-hung-phu?source_screen=product_detail&source_engine=organic,Tuyền Hưng Phú,2017,30,4.7,1200,58,1539000,893.0,10.0,11.0,30.0,125.0,717.0
733,745,,5,https://tiki.vn/cua-hang/valishop247?source_screen=product_detail&source_engine=organic,VALISHOP247,2021,10,4.6,125,0,0,2.0,0.0,0.0,0.0,0.0,2.0
734,746,,8,https://tiki.vn/cua-hang/goti?source_screen=product_detail&source_engine=organic,GOTI Official Store,2018,161,4.3,2400,979,2308140,,,,,,
735,747,,6,https://tiki.vn/cua-hang/toshiba-official-store?source_screen=product_detail&source_engine=organic,TOSHIBA Official Store,2020,44,4.8,348,3600,3330000,157.0,1.0,1.0,4.0,17.0,134.0
736,748,,8,https://tiki.vn/cua-hang/nuoc-mam-tin?source_screen=product_detail&source_engine=organic,Nước Mắm Tĩn,2018,70,4.8,4500,4100,11103500,4198.0,52.0,24.0,84.0,450.0,3588.0
737,749,,8,https://tiki.vn/cua-hang/pl-ltd?source_screen=product_detail&source_engine=organic,PL Ltd,2018,86,4.7,112,217,1650000,37.0,0.0,0.0,0.0,1.0,36.0
738,750,,8,https://tiki.vn/cua-hang/bataca?source_screen=product_detail&source_engine=organic,Bataca,2018,114,4.6,1100,0,11057130,166.0,4.0,1.0,2.0,16.0,143.0
739,847,,4,https://tiki.vn/cua-hang/odyshop?source_screen=product_detail&source_engine=organic,OdyShop,2022,3,0.0,0,0,0,,,,,,
740,752,,8,https://tiki.vn/cua-hang/laliz-store?source_screen=product_detail&source_engine=organic,Laliz Store,2018,199,3.7,25,9,0,13.0,2.0,0.0,2.0,4.0,5.0
741,753,,7,https://tiki.vn/cua-hang/shop-smart?source_screen=product_detail&source_engine=organic,Shop Smart,2019,10,4.5,2100,223,2337000,193.0,3.0,2.0,5.0,51.0,132.0
742,754,,5,https://tiki.vn/cua-hang/parrot-item-shop?source_screen=product_detail&source_engine=organic,PARROT ITEM SHOP,2021,103,4.6,348,29,1709937,22.0,0.0,0.0,0.0,6.0,16.0
743,755,,9,https://tiki.vn/cua-hang/lien-minh?source_screen=product_detail&source_engine=organic,Liên Minh,2017,53,4.6,482,128,2098000,307.0,5.0,8.0,15.0,50.0,229.0
744,756,,5,https://tiki.vn/cua-hang/mishio-mall?source_screen=product_detail&source_engine=organic,Mishio Kachi Official,2021,92,4.5,6500,5400,39176000,1361.0,60.0,20.0,30.0,229.0,1022.0
745,757,,8,https://tiki.vn/cua-hang/may-lam-toi-den-asia-hai-phong?source_screen=product_detail&source_engine=organic,VIAICOM,2018,13,4.3,100,19,3948000,96.0,6.0,3.0,7.0,17.0,63.0
746,758,,6,https://tiki.vn/cua-hang/hoa-chat-tay-rua-dieu-hoa?source_screen=product_detail&source_engine=organic,Hóa chất tẩy rửa điều hòa,2020,47,5.0,1,3,7596000,1.0,0.0,0.0,0.0,0.0,1.0
