job_index,strategy,n_bins,min_support,silhouette_score,n_selected_features,selected_features,cluster_sizes,mu_param,gamma,beta,status,error_message
92,quantile,5,0.2,0.24197572469711304,42,"fused_9_medium, fused_10_high, fused_10_low, fused_10_veryhigh, fused_11_high, fused_11_low, fused_11_medium, fused_11_veryhigh, fused_1_high, fused_1_low, fused_1_medium, fused_1_veryhigh, fused_2_high, fused_2_low, fused_2_medium, fused_2_veryhigh, fused_3_high, fused_3_low, fused_3_medium, fused_3_veryhigh, fused_4_high, fused_4_low, fused_4_medium, fused_4_veryhigh, fused_5_high, fused_5_low, fused_5_medium, fused_5_veryhigh, fused_6_high, fused_6_low, fused_6_medium, fused_6_veryhigh, fused_7_high, fused_7_low, fused_7_medium, fused_7_veryhigh, fused_8_high, fused_8_low, fused_8_medium, fused_8_veryhigh, fused_9_high, fused_9_veryhigh","[184, 334, 626, 381, 274]",0.7,0.9,3.0,ok,
93,quantile,5,0.15,0.24237576127052307,49,"fused_9_medium, fused_10_high, fused_10_low, fused_11_high, fused_11_medium, fused_1_high, fused_1_low, fused_1_medium, fused_2_high, fused_2_low, fused_2_medium, fused_2_veryhigh, fused_3_high, fused_3_low, fused_3_medium, fused_4_high, fused_4_medium, fused_4_veryhigh, fused_5_high, fused_5_low, fused_5_medium, fused_6_low, fused_6_medium, fused_7_high, fused_7_low, fused_7_medium, fused_7_veryhigh, fused_8_high, fused_8_low, fused_8_medium, fused_8_veryhigh, fused_10_verylow, fused_1_verylow, fused_3_verylow, fused_5_verylow, fused_7_verylow, fused_8_verylow, fused_9_verylow, fused_10_medium, fused_9_low, fused_10_veryhigh+fused_4_verylow+fused_9_veryhigh, fused_11_veryhigh+fused_6_verylow, fused_11_low+fused_6_high, fused_2_verylow+fused_3_veryhigh, fused_10_veryhigh+fused_1_veryhigh, fused_3_veryhigh+fused_5_veryhigh, fused_11_verylow+fused_5_veryhigh+fused_6_veryhigh, fused_4_low+fused_9_high, fused_1_veryhigh+fused_4_verylow+fused_9_veryhigh","[213, 429, 378, 484, 295]",0.9,0.2,5.0,ok,
94,quantile,5,0.1,0.2226404845714569,53,"fused_9_medium, fused_10_low, fused_1_low, fused_1_medium, fused_2_high, fused_2_low, fused_2_medium, fused_3_low, fused_3_medium, fused_4_high, fused_4_medium, fused_5_low, fused_5_medium, fused_7_high, fused_7_medium, fused_8_high, fused_8_low, fused_8_medium, fused_10_medium, fused_9_low, fused_11_veryhigh+fused_6_verylow, fused_11_low+fused_6_high, fused_10_veryhigh+fused_1_veryhigh+fused_4_verylow+fused_9_veryhigh, fused_11_medium+fused_6_medium, fused_11_high+fused_6_low, fused_3_veryhigh+fused_7_verylow, fused_1_verylow+fused_7_verylow, fused_5_verylow+fused_7_low, fused_10_veryhigh+fused_3_verylow+fused_4_verylow+fused_9_veryhigh, fused_1_verylow+fused_4_veryhigh, fused_1_high+fused_9_high, fused_4_low+fused_6_medium, fused_2_verylow+fused_4_veryhigh+fused_8_verylow, fused_4_veryhigh+fused_9_verylow, fused_10_high+fused_4_low+fused_9_high, fused_10_veryhigh+fused_2_veryhigh+fused_4_verylow+fused_9_veryhigh, fused_2_veryhigh+fused_3_verylow+fused_4_verylow+fused_9_veryhigh, fused_2_verylow+fused_3_veryhigh+fused_4_veryhigh, fused_4_verylow+fused_6_high, fused_10_verylow+fused_3_high, fused_1_veryhigh+fused_2_veryhigh+fused_4_verylow+fused_9_veryhigh, fused_5_veryhigh+fused_8_verylow, fused_1_veryhigh+fused_7_veryhigh+fused_9_veryhigh, fused_4_verylow+fused_5_high+fused_9_veryhigh, fused_11_verylow+fused_1_verylow+fused_2_verylow+fused_3_veryhigh+fused_5_veryhigh+fused_6_veryhigh, fused_1_veryhigh+fused_3_verylow+fused_4_verylow+fused_9_veryhigh, fused_1_verylow+fused_8_verylow, fused_5_verylow+fused_6_verylow, fused_5_high+fused_6_high, fused_5_verylow+fused_8_veryhigh, fused_7_verylow+fused_9_verylow, fused_1_veryhigh+fused_5_high+fused_9_veryhigh, fused_3_high+fused_5_verylow","[182, 256, 524, 466, 371]",0.8,0.8,3.0,ok,
95,quantile,7,1.0,0.4068583846092224,0,,[],,,,baseline_no_features,
96,quantile,7,0.95,0.4068583846092224,0,,[],,,,baseline_no_features,
97,quantile,7,0.9,0.4068583846092224,0,,[],,,,baseline_no_features,
98,quantile,7,0.85,0.4068583846092224,0,,[],,,,baseline_no_features,
99,quantile,7,0.8,0.4068583846092224,0,,[],,,,baseline_no_features,
100,quantile,7,0.75,0.4068583846092224,0,,[],,,,baseline_no_features,
101,quantile,7,0.7,0.4068583846092224,0,,[],,,,baseline_no_features,
102,quantile,7,0.65,0.4068583846092224,0,,[],,,,baseline_no_features,
103,quantile,7,0.6,0.4068583846092224,0,,[],,,,baseline_no_features,
104,quantile,7,0.55,0.4068583846092224,0,,[],,,,baseline_no_features,
105,quantile,7,0.5,0.4068583846092224,0,,[],,,,baseline_no_features,
106,quantile,7,0.45,0.4068583846092224,0,,[],,,,baseline_no_features,
107,quantile,7,0.4,0.4068583846092224,0,,[],,,,baseline_no_features,
108,quantile,7,0.35,0.4068583846092224,0,,[],,,,baseline_no_features,
109,quantile,7,0.3,0.4068583846092224,0,,[],,,,baseline_no_features,
110,quantile,7,0.25,0.4068583846092224,0,,[],,,,baseline_no_features,
111,quantile,7,0.2,0.4068583846092224,0,,[],,,,baseline_no_features,
112,quantile,7,0.15,0.4068583846092224,0,,[],,,,baseline_no_features,
113,quantile,7,0.1,0.18628384172916412,70,"fused_10_high, fused_10_low, fused_10_megalow, fused_10_verylow, fused_11_high, fused_11_low, fused_11_medium, fused_11_veryhigh, fused_1_high, fused_1_low, fused_1_medium, fused_1_megalow, fused_1_veryhigh, fused_1_verylow, fused_2_high, fused_2_low, fused_2_medium, fused_2_megahigh, fused_2_veryhigh, fused_2_verylow, fused_3_high, fused_3_low, fused_3_medium, fused_3_megalow, fused_3_veryhigh, fused_3_verylow, fused_4_high, fused_4_low, fused_4_medium, fused_4_veryhigh, fused_5_high, fused_5_low, fused_5_medium, fused_5_megalow, fused_5_veryhigh, fused_5_verylow, fused_6_high, fused_6_low, fused_6_medium, fused_6_verylow, fused_7_high, fused_7_low, fused_7_medium, fused_7_megahigh, fused_7_megalow, fused_7_veryhigh, fused_7_verylow, fused_8_high, fused_8_low, fused_8_medium, fused_8_megahigh, fused_8_veryhigh, fused_8_verylow, fused_9_high, fused_9_low, fused_9_medium, fused_9_megalow, fused_9_verylow, fused_10_medium, fused_11_verylow+fused_6_veryhigh, fused_3_megahigh+fused_5_megahigh, fused_4_verylow+fused_9_veryhigh, fused_2_megalow+fused_5_megahigh, fused_11_megalow+fused_5_megahigh+fused_6_megahigh, fused_11_megahigh+fused_6_megalow, fused_10_veryhigh+fused_4_verylow, fused_2_megalow+fused_3_megahigh, fused_10_megahigh+fused_1_megahigh+fused_4_megalow+fused_9_megahigh, fused_4_megahigh+fused_8_megalow, fused_11_megalow+fused_3_megahigh","[183, 296, 490, 436, 394]",0.9,0.1,4.0,ok,
114,kmeans,3,1.0,0.4068583846092224,0,,[],,,,baseline_no_features,
115,kmeans,3,0.95,0.4068583846092224,0,,[],,,,baseline_no_features,
116,kmeans,3,0.9,0.4068583846092224,0,,[],,,,baseline_no_features,
117,kmeans,3,0.85,0.4068583846092224,0,,[],,,,baseline_no_features,
118,kmeans,3,0.8,0.4068583846092224,0,,[],,,,baseline_no_features,
119,kmeans,3,0.75,0.4068583846092224,0,,[],,,,baseline_no_features,
120,kmeans,3,0.7,0.4068583846092224,0,,[],,,,baseline_no_features,
121,kmeans,3,0.65,0.40352651476860046,1,fused_10_low,"[163, 200, 798, 395, 243]",0.3,0.1,5.0,ok,
122,kmeans,3,0.6,0.47270527482032776,4,"fused_10_low, fused_11_high, fused_4_high, fused_6_low","[161, 207, 794, 412, 225]",0.8,0.1,5.0,ok,
123,kmeans,3,0.55,0.40103092789649963,4,"fused_10_low+fused_4_high, fused_11_high+fused_6_low, fused_5_low, fused_2_high","[167, 240, 688, 441, 263]",0.9,0.7,4.0,ok,
124,kmeans,3,0.5,0.290828675031662,8,"fused_10_low+fused_4_high, fused_2_high, fused_3_low, fused_9_medium, fused_11_high+fused_5_low+fused_6_low, fused_1_medium, fused_7_medium, fused_8_medium","[181, 266, 585, 418, 349]",0.9,0.7,2.0,ok,
125,kmeans,3,0.45,0.3094124495983124,8,"fused_10_low+fused_4_high, fused_9_medium, fused_11_high+fused_5_low+fused_6_low, fused_1_medium, fused_7_medium, fused_8_medium, fused_2_high+fused_3_low, fused_10_low+fused_6_low","[168, 268, 644, 430, 289]",0.9,0.4,2.0,ok,
126,kmeans,3,0.4,0.3448050916194916,12,"fused_10_low+fused_4_high, fused_8_medium, fused_2_high+fused_3_low, fused_1_medium+fused_5_low, fused_11_high+fused_1_medium+fused_6_low, fused_4_high+fused_6_low, fused_10_low+fused_9_medium, fused_11_high+fused_6_low+fused_9_medium, fused_10_low+fused_11_high+fused_5_low+fused_6_low, fused_5_low+fused_9_medium, fused_11_high+fused_4_high, fused_5_low+fused_7_medium","[199, 542, 262, 412, 384]",0.9,0.5,2.0,ok,
127,kmeans,3,0.35,0.34162309765815735,21,"fused_8_medium, fused_2_high+fused_3_low, fused_10_low+fused_9_medium, fused_10_low+fused_11_high+fused_5_low+fused_6_low, fused_11_high+fused_1_medium+fused_5_low+fused_6_low, fused_11_high+fused_5_low+fused_6_low+fused_9_medium, fused_10_low+fused_11_high+fused_4_high+fused_6_low, fused_11_high+fused_2_high+fused_6_low, fused_11_high+fused_5_low+fused_6_low+fused_7_medium, fused_11_high+fused_3_low, fused_1_medium+fused_9_medium, fused_10_low+fused_7_medium, fused_11_high+fused_4_high+fused_5_low+fused_6_low, fused_8_high, fused_1_medium+fused_7_medium, fused_4_high+fused_9_medium, fused_10_low+fused_1_medium+fused_6_low, fused_10_low+fused_4_high+fused_5_low+fused_6_low, fused_1_medium+fused_4_high, fused_11_high+fused_2_high+fused_5_low, fused_2_high+fused_5_low+fused_6_low","[462, 319, 195, 407, 416]",0.8,0.9,3.0,ok,
128,kmeans,3,0.3,0.293112576007843,28,"fused_2_high+fused_3_low, fused_8_high, fused_10_low+fused_11_high+fused_4_high+fused_5_low+fused_6_low, fused_11_high+fused_2_high+fused_5_low+fused_6_low, fused_10_low+fused_4_high+fused_9_medium, fused_3_low+fused_8_medium, fused_11_high+fused_1_medium+fused_5_low+fused_6_low+fused_9_medium, fused_2_high+fused_7_medium, fused_10_low+fused_4_high+fused_7_medium, fused_10_low+fused_11_high+fused_1_medium+fused_5_low+fused_6_low, fused_11_high+fused_1_medium+fused_5_low+fused_6_low+fused_7_medium, fused_5_medium, fused_3_low+fused_9_medium, fused_2_high+fused_5_low+fused_9_medium, fused_10_low+fused_11_high+fused_6_low+fused_9_medium, fused_5_low+fused_7_medium+fused_9_medium, fused_10_low+fused_11_high+fused_6_low+fused_7_medium, fused_11_high+fused_2_high+fused_6_low+fused_9_medium, fused_3_low+fused_7_medium, fused_11_high+fused_1_medium+fused_4_high+fused_6_low, fused_11_high+fused_3_low+fused_5_low+fused_6_low, fused_11_high+fused_1_medium+fused_2_high+fused_6_low, fused_1_medium+fused_2_high+fused_5_low+fused_6_low, fused_3_medium, fused_10_low+fused_1_medium+fused_4_high+fused_6_low, fused_11_high+fused_8_medium, fused_11_high+fused_7_medium+fused_9_medium, fused_11_high+fused_1_medium+fused_2_high+fused_5_low","[350, 393, 495, 219, 342]",0.9,0.9,3.0,ok,
129,kmeans,3,0.25,0.23957112431526184,41,"fused_10_low+fused_4_high+fused_9_medium, fused_5_medium, fused_2_high+fused_3_low+fused_8_medium, fused_10_low+fused_8_high, fused_6_medium, fused_11_high+fused_6_low+fused_8_medium, fused_2_medium, fused_7_high, fused_11_high+fused_1_medium+fused_5_low+fused_6_low+fused_7_medium+fused_9_medium, fused_11_high+fused_2_high+fused_3_low+fused_6_low, fused_2_high+fused_8_high, fused_3_low+fused_5_low+fused_7_medium, fused_11_medium, fused_4_medium, fused_11_high+fused_1_medium+fused_2_high+fused_5_low+fused_6_low+fused_9_medium, fused_10_low+fused_11_high+fused_1_medium+fused_4_high+fused_5_low+fused_6_low, fused_11_high+fused_6_low+fused_8_high, fused_10_low+fused_11_high+fused_1_medium+fused_5_low+fused_6_low+fused_9_medium, fused_10_low+fused_7_medium+fused_9_medium, fused_10_low+fused_8_medium, fused_1_medium+fused_3_low+fused_5_low, fused_11_high+fused_3_low+fused_5_low+fused_6_low+fused_9_medium, fused_10_low+fused_3_medium+fused_4_high, fused_10_low+fused_11_high+fused_2_high+fused_5_low+fused_6_low, fused_4_high+fused_8_medium, fused_5_low+fused_6_low+fused_8_high, fused_11_high+fused_5_low+fused_8_medium, fused_10_low+fused_11_high+fused_4_high+fused_5_low+fused_6_low+fused_7_medium, fused_1_medium+fused_3_low+fused_9_medium, fused_2_high+fused_3_low+fused_7_medium, fused_11_high+fused_2_high+fused_3_low+fused_5_low, fused_11_high+fused_1_medium+fused_2_high+fused_5_low+fused_6_low+fused_7_medium, fused_11_high+fused_1_medium+fused_3_low+fused_6_low, fused_10_low+fused_11_high+fused_1_medium+fused_5_low+fused_6_low+fused_7_medium, fused_10_low+fused_1_medium+fused_2_high+fused_5_low+fused_6_low, fused_10_low+fused_11_high+fused_1_medium+fused_2_high+fused_6_low, fused_11_high+fused_5_low+fused_8_high, fused_2_high+fused_3_low+fused_9_medium, fused_5_low+fused_6_low+fused_8_medium, fused_10_low+fused_1_low, fused_11_high+fused_4_high+fused_5_low+fused_6_low+fused_9_medium","[420, 276, 536, 210, 357]",0.7,0.8,2.0,ok,
130,kmeans,3,0.2,0.26108765602111816,56,"fused_2_high+fused_3_low+fused_8_medium, fused_11_high+fused_5_low+fused_6_low+fused_8_medium, fused_11_medium+fused_6_medium, fused_10_low+fused_1_low+fused_4_high, fused_10_low+fused_4_high+fused_8_medium, fused_10_low+fused_4_high+fused_9_low, fused_8_medium+fused_9_medium, fused_10_low+fused_2_medium+fused_4_high, fused_10_low+fused_4_high+fused_8_high, fused_11_high+fused_1_medium+fused_2_high+fused_5_low+fused_6_low+fused_7_medium+fused_9_medium, fused_11_high+fused_1_medium+fused_3_low+fused_5_low+fused_6_low+fused_9_medium, fused_10_low+fused_4_high+fused_7_medium+fused_9_medium, fused_2_high+fused_3_low+fused_4_medium, fused_10_medium, fused_11_high+fused_2_high+fused_3_low+fused_5_low+fused_6_low+fused_9_medium, fused_1_medium+fused_8_medium, fused_10_low+fused_11_high+fused_1_medium+fused_2_high+fused_5_low+fused_6_low+fused_9_medium, fused_10_low+fused_11_high+fused_3_low+fused_5_low+fused_6_low, fused_10_low+fused_11_high+fused_5_low+fused_6_low+fused_8_high, fused_10_low+fused_11_high+fused_1_medium+fused_5_low+fused_6_low+fused_7_medium+fused_9_medium, fused_10_low+fused_11_high+fused_1_medium+fused_4_high+fused_5_low+fused_6_low+fused_9_medium, fused_11_high+fused_3_low+fused_8_medium, fused_5_medium+fused_6_medium, fused_10_low+fused_1_medium+fused_8_high, fused_10_low+fused_11_high+fused_1_medium+fused_4_high+fused_5_low+fused_6_low+fused_7_medium, fused_1_high+fused_2_high+fused_3_low, fused_10_low+fused_11_high+fused_3_low+fused_6_low+fused_9_medium, fused_11_high+fused_3_medium+fused_5_low+fused_6_low, fused_7_medium+fused_8_medium, fused_11_high+fused_2_high+fused_5_low+fused_6_low+fused_8_high, fused_1_medium+fused_2_high+fused_3_low+fused_5_low+fused_9_medium, fused_10_low+fused_7_low, fused_11_high+fused_1_medium+fused_5_low+fused_6_low+fused_8_high, fused_11_high+fused_4_medium, fused_1_medium+fused_2_high+fused_5_low+fused_8_high, fused_1_medium+fused_2_high+fused_3_low+fused_7_medium, fused_10_low+fused_3_medium+fused_4_high+fused_6_low, fused_10_low+fused_11_high+fused_1_medium+fused_2_high+fused_5_low+fused_6_low+fused_7_medium, fused_11_high+fused_3_low+fused_5_low+fused_6_low+fused_7_medium+fused_9_medium, fused_11_high+fused_1_medium+fused_2_high+fused_3_low+fused_5_low+fused_6_low, fused_11_high+fused_1_medium+fused_3_low+fused_5_low+fused_6_low+fused_7_medium, fused_2_high+fused_3_low+fused_9_high, fused_10_low+fused_11_high+fused_2_high+fused_4_high+fused_5_low+fused_6_low, fused_11_high+fused_4_high+fused_5_low+fused_6_low+fused_7_medium+fused_9_medium, fused_1_medium+fused_3_low+fused_7_medium+fused_9_medium, fused_11_high+fused_3_medium+fused_4_high+fused_6_low, fused_10_low+fused_1_medium+fused_2_high+fused_4_high+fused_5_low+fused_6_low, fused_11_high+fused_1_medium+fused_2_high+fused_3_low+fused_6_low+fused_9_medium, fused_5_low+fused_7_medium+fused_8_high, fused_10_low+fused_11_high+fused_1_medium+fused_2_high+fused_4_high+fused_6_low, fused_3_low+fused_5_low+fused_8_medium, fused_11_high+fused_2_high+fused_3_low+fused_5_low+fused_7_medium, fused_2_high+fused_3_low+fused_7_high, fused_10_low+fused_1_medium+fused_3_low+fused_6_low, fused_11_high+fused_8_high+fused_9_medium, fused_5_low+fused_6_low+fused_8_high+fused_9_medium","[264, 389, 437, 341, 368]",0.9,0.6,2.0,ok,
131,kmeans,3,0.15,0.29400014877319336,78,"fused_10_low+fused_1_low+fused_4_high, fused_10_low+fused_4_high+fused_7_low, fused_11_medium+fused_5_medium+fused_6_medium, fused_10_low+fused_11_high+fused_1_medium+fused_2_high+fused_5_low+fused_6_low+fused_7_medium+fused_9_medium, fused_1_high+fused_2_high+fused_3_low+fused_9_high, fused_5_medium+fused_8_medium, fused_10_low+fused_11_high+fused_1_medium+fused_4_high+fused_5_low+fused_6_low+fused_7_medium+fused_9_medium, fused_10_low+fused_11_high+fused_3_medium+fused_4_high+fused_5_low+fused_6_low, fused_11_high+fused_5_low+fused_6_low+fused_8_medium+fused_9_medium, fused_10_low+fused_11_high+fused_4_high+fused_5_low+fused_6_low+fused_8_high, fused_11_high+fused_3_low+fused_5_low+fused_6_low+fused_8_medium, fused_11_high+fused_1_medium+fused_2_high+fused_3_low+fused_5_low+fused_6_low+fused_7_medium+fused_9_medium, fused_4_medium+fused_9_medium, fused_10_low+fused_11_high+fused_1_medium+fused_2_high+fused_4_high+fused_5_low+fused_6_low+fused_9_medium, fused_1_high+fused_2_high+fused_3_low+fused_7_high, fused_10_low+fused_11_high+fused_1_medium+fused_2_high+fused_5_low+fused_6_low+fused_8_high, fused_10_low+fused_11_high+fused_1_medium+fused_2_high+fused_4_high+fused_5_low+fused_6_low+fused_7_medium, fused_11_high+fused_1_medium+fused_5_low+fused_6_low+fused_8_medium, fused_10_low+fused_11_high+fused_3_low+fused_4_high+fused_5_low+fused_6_low, fused_11_high+fused_2_high+fused_3_low+fused_8_medium, fused_2_high+fused_3_low+fused_8_high, fused_2_high+fused_3_low+fused_6_medium, fused_11_high+fused_5_low+fused_6_low+fused_7_medium+fused_8_medium, fused_1_medium+fused_3_low+fused_8_medium, fused_11_high+fused_2_medium+fused_5_low+fused_6_low, fused_3_low+fused_7_medium+fused_8_medium, fused_6_medium+fused_8_medium, fused_10_low+fused_11_high+fused_1_medium+fused_5_low+fused_6_low+fused_7_medium+fused_8_high, fused_10_low+fused_8_medium+fused_9_medium, fused_2_medium+fused_3_medium, fused_10_low+fused_11_high+fused_1_medium+fused_5_low+fused_6_low+fused_8_high+fused_9_medium, fused_2_high+fused_3_low+fused_7_high+fused_8_medium, fused_10_low+fused_11_high+fused_4_high+fused_5_low+fused_6_low+fused_8_medium, fused_10_low+fused_11_high+fused_2_high+fused_5_low+fused_6_low+fused_8_high+fused_9_medium, fused_10_medium+fused_11_high, fused_2_high+fused_3_low+fused_5_medium+fused_9_high, fused_10_low+fused_11_high+fused_1_medium+fused_3_low+fused_5_low+fused_6_low+fused_7_medium, fused_10_medium+fused_2_high+fused_3_low+fused_4_medium, fused_11_high+fused_2_high+fused_6_low+fused_8_medium, fused_10_low+fused_11_high+fused_2_medium+fused_4_high+fused_6_low, fused_11_high+fused_4_medium+fused_5_low+fused_6_low, fused_2_high+fused_3_low+fused_4_medium+fused_5_low, fused_2_high+fused_3_low+fused_8_medium+fused_9_high, fused_3_low+fused_5_medium+fused_7_high, fused_11_medium+fused_2_high, fused_2_high+fused_3_low+fused_5_low+fused_8_medium, fused_10_low+fused_11_high+fused_3_low+fused_5_low+fused_6_low+fused_7_medium+fused_9_medium, fused_10_low+fused_1_medium+fused_3_medium+fused_4_high, fused_11_high+fused_1_medium+fused_2_high+fused_5_low+fused_6_low+fused_7_medium+fused_8_high+fused_9_medium, fused_2_medium+fused_8_medium, fused_3_low+fused_7_high+fused_9_high, fused_4_high+fused_8_medium+fused_9_medium, fused_10_low+fused_1_medium+fused_8_medium, fused_1_high+fused_2_high+fused_3_low+fused_8_medium, fused_10_low+fused_11_high+fused_1_medium+fused_4_high+fused_6_low+fused_8_high, fused_10_low+fused_11_high+fused_3_low+fused_4_high+fused_6_low+fused_9_medium, fused_10_low+fused_3_medium+fused_4_high+fused_9_low, fused_1_medium+fused_7_medium+fused_8_medium, fused_10_low+fused_11_high+fused_1_medium+fused_2_high+fused_3_low+fused_5_low+fused_6_low+fused_9_medium, fused_10_low+fused_1_medium+fused_2_high+fused_5_low+fused_6_low+fused_8_high+fused_9_medium, fused_11_high+fused_1_medium+fused_3_medium+fused_6_low, fused_11_high+fused_3_low+fused_6_low+fused_8_medium+fused_9_medium, fused_1_high+fused_2_high+fused_3_low+fused_5_medium, fused_3_medium+fused_7_medium, fused_10_low+fused_11_high+fused_1_medium+fused_3_low+fused_4_high+fused_6_low, fused_10_low+fused_1_medium+fused_4_high+fused_5_low+fused_6_low+fused_8_high, fused_11_high+fused_2_high+fused_3_low+fused_4_medium+fused_6_low, fused_2_medium+fused_4_high+fused_5_low, fused_3_low+fused_6_medium+fused_9_high, fused_11_medium+fused_3_low, fused_11_high+fused_1_medium+fused_6_low+fused_8_medium+fused_9_medium, fused_11_high+fused_2_high+fused_4_high+fused_5_low+fused_6_low+fused_7_medium+fused_9_medium, fused_3_medium+fused_8_high, fused_10_low+fused_1_low+fused_7_low, fused_10_low+fused_4_high+fused_6_low+fused_9_low, fused_11_high+fused_7_high, fused_1_medium+fused_3_low+fused_4_high+fused_5_low+fused_6_low, fused_2_high+fused_7_high+fused_9_high","[260, 294, 384, 418, 443]",0.9,0.8,5.0,ok,
